"","Date","year","month","Location","Sublocation","Block","Treatment_ID","Treatment","Registered_by","t_year","Roughness","Slope","Sphagnum","Dead_sph","Polytrichum","Racomitrium","Other_mosses","Livermosses","Lichen","Carex","Trichophorum","Eriopherum","Sedges","Rhynchospora","Grasses","Heathers","Oxycoccus","Blueberry","Drosera","Herbs","Narthecium","Bet_nan","Seedlings","Bushes","Trees","Bare_peat","Litter","Mulch","Dead_wood","Temp_water","Other","All_species","Notes.x","WAL #","Sample_ID","Burial_Date","Retrieval_Date","#Anion","#Cation","Notes.y","NO3_N","NH4_N","Ca","Mg","K","P","Fe","Mn","Cu","Zn","B","S","Pb","Al","Cd","Name","Station_ID","consecutive_days_count","gs_mean","gs_max","gs_min","total_days","Change_Year","Change_Total","Other_veg","Total_veg","Field","Veg_Ground","Tot_Ground","Sphagnum_nozero","Sphagnum_int","Sphagnum_no1","Sphagnum_beta"
"253",2020-06-10,"2020","6","HM","3","1","S2","S",NA,0,"2",1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,"Bj<U+00F8>rnemose, andre bladmose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.2,0.2,0,0.2,100.2,1e-04,0,0,1e-04
"254",2021-09-13,"2021","9","HM","3","1","S2","S",NA,2,"2",1,25,0,0.1,0,0.1,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,15,0,65,0,50,NA,"torvull, dicranum, bj<U+00F8>rnemose, sph ten, ang, pap, cap, klokkelyng, etasjemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,25,NA,2.3,27.3,2.1,25.2,105.2,25,25,25,25
"255",2022-09-15,"2022","9","HM","3","1","S2","S","MOK",3,"2",1,60,0,0.1,0,0,0,0,0,0,8,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,20,0.1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,35,60,8.3,68.3,8.2,60.1,100.2,60,60,60,60
"256",2020-06-10,"2020","6","HM","3","2","C","C",NA,0,"2",2,0.1,4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,0,0,0,NA,"spagnum for lirn <U+00E5> si art, bj<U+00F8>rnemose",NA,"197870",22,2020-06-12,2020-10-07,2,2,NA,0,43,401,1261,15,1,109,0.3,0.1,1.4,0.24,279,0.4,20.7,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.1,0.2,0,0.2,103.2,0.1,1,0.1,0.1
"257",2021-09-13,"2021","9","HM","3","2","C","C",NA,2,"2",2,0,0,0,0,0,0,0,0,0,4,0,0,0,0.1,0,0,0,0,0,0,0,0,0,95,0,0,0,45,NA,"torvull, r<U+00F8>sslyng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,-0.1,NA,4.1,4.1,4.1,0,95,1e-04,0,0,1e-04
"258",2022-09-15,"2022","9","HM","3","2","C","C","MOK",3,"2",2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,95,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0,-0.1,6.1,6.1,6.1,0,95.1,1e-04,0,0,1e-04
"259",2020-06-10,"2020","6","HM","3","2","M","M",NA,0,"4",1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,NA,"spagnum, bare hodet, bj<U+00F8>rnemose",NA,"197858",10,2020-06-12,2020-10-07,2,2,NA,0,22,402,1377,95,0.3,129,0.2,0.2,1.5,0.36,148,0.5,26.8,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.1,0.2,0,0.2,102.3,0.1,1,0.1,0.1
"260",2021-09-13,"2021","9","HM","3","2","M","M",NA,2,"4",1,0,0,1,0,0.1,0,0.1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,75,0,0,NA,"klokkelyng, torvull, dicranum, bj<U+00F8>rnemose, engkransmose,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,-0.1,NA,5.2,5.2,4,1.2,96.2,1e-04,0,0,1e-04
"261",2022-09-15,"2022","9","HM","3","2","M","M","MOK",3,"4",1,0,0,2,0,2,0,0,0,0,10,0,0,0,2,0,0,0,0,0.1,0,0.1,0,0,45,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0,-0.1,16.2,16.2,12.2,4,89,1e-04,0,0,1e-04
"262",2020-06-10,"2020","6","HM","3","2","S1","S",NA,0,"2",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0,0,0,0,103,1e-04,0,0,1e-04
"263",2021-09-13,"2021","9","HM","3","2","S1","S",NA,2,"2",1,30,0,0.1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,70,0,0,NA,"torvull, myrfiltmose, bj<U+00F8>rnemose, fyrumose, ang, pap, ten, cap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,30,NA,1.2,31.2,1,30.2,105.2,30,30,30,30
"264",2022-09-15,"2022","9","HM","3","2","S1","S","MOK",3,"2",1,60,0,0,0,1,0,0,0,0,4,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,8,0.1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,30,60,5.3,65.3,4.3,61,99.1,60,60,60,60
"265",2020-06-10,"2020","6","HM","3","2","S2","S",NA,0,"3",3,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,95,5,0,0,0,NA,"eriopherum vaginatum, fr<U+00F8>planter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.2,0.2,0.2,0,101,1e-04,0,0,1e-04
"266",2021-09-13,"2021","9","HM","3","2","S2","S",NA,2,"3",3,30,0,0.1,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,4,1,70,0,0,NA,"furuskudd, torvull, rund soldogg, klokkelyng, bj<U+00F8>rnemose, dicranum, furumose, annen liten dicranum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,30,NA,2.4,32.4,1.3,31.1,106.1,30,30,30,30
"267",2022-09-15,"2022","9","HM","3","2","S2","S","MOK",3,"3",3,60,0,0.1,0,1,0,0,0,0,5,0,0,0,0,0,2,0.1,0,0.1,0,0.1,0,0,5,0.1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,30,60,8.4,68.4,7.3,61.1,96.2,60,60,60,60
"268",2020-06-10,"2020","6","HM","3","3","C","C",NA,0,"2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,NA,NA,NA,"197849",1,2020-06-12,2020-10-07,2,2,NA,0,31,459,1311,17,13,68,0.3,0.1,1,0,857,0.1,15.8,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0,0,0,0,102,1e-04,0,0,1e-04
"269",2021-09-13,"2021","9","HM","3","3","C","C",NA,2,"2",2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,3,0,NA,"torvull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,0,NA,7,7,7,0,93,1e-04,0,0,1e-04
"270",2022-09-15,"2022","9","HM","3","3","C","C","MOK",3,"2",2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,85,2,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0,0,6.1,6.1,6.1,0,88,1e-04,0,0,1e-04
"271",2020-06-10,"2020","6","HM","3","3","M","M",NA,0,"3",1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,1,0,0,0,NA,NA,NA,"197851",3,2020-06-12,2020-10-07,2,2,NA,0,49,265,1543,77,4.4,208,0.2,0.1,2,0.15,433,1,28.1,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.2,0.2,0.1,0.1,101.1,1e-04,0,0,1e-04
"272",2021-09-13,"2021","9","HM","3","3","M","M",NA,2,"3",1,0,0,0,0,0.1,0,0.1,0,0,3,0,0,0,0.1,0,0,1,0,0.1,0,0,0,0,40,0,55,0,0,NA,"torvull, rome, klokkelyng, soldogg, andre bladmoser, sph pap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,0,NA,4.4,4.4,4.2,0.2,95.2,1e-04,0,0,1e-04
"273",2022-09-15,"2022","9","HM","3","3","M","M","MOK",3,"3",1,1,0,0.1,0,1,0,0,0,0,5,0,0,0,0.1,0,0,1,0,0.1,0,0.1,0,0,60,1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,1,1,7.4,8.4,6.3,2.1,93.1,1,1,1,1
"274",2020-06-10,"2020","6","HM","3","3","S1","S",NA,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.1,0.1,0.1,0,101,1e-04,0,0,1e-04
"275",2021-09-13,"2021","9","HM","3","3","S1","S",NA,2,"1",1,25,0,0,0,1,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,15,0,60,0,0,NA,"myrull, rome, tytteb<U+00E6>r, angustifolium, dicranum, tenellum, capillifolium, papillosum, furumose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,25,NA,1.3,26.3,0.3,26,101,25,25,25,25
"276",2022-09-15,"2022","9","HM","3","3","S1","S","MOK",3,"1",1,20,0,2,0,6,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.1,0,0,20,0,20,0,0,25,NA,"elgb<U+00E6>sj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,-5,20,16.1,36.1,6.1,30,70,20,20,20,20
"277",2020-06-10,"2020","6","HM","3","3","S2","S",NA,0,"2",1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.2,0.2,0.1,0.1,104.1,1e-04,0,0,1e-04
"278",2021-09-13,"2021","9","HM","3","3","S2","S",NA,2,"2",1,30,0,2,0,0.1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0,0,NA,"torvull, dicranum, polytricum, sph ang, sph cap, sph ten, sph pap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,30,NA,5.1,35.1,3,32.1,97.1,30,30,30,30
"279",2022-09-15,"2022","9","HM","3","3","S2","S","MOK",3,"2",1,35,0,1,0,0,0,0.1,0,0,7,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0,25,1,30,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,5,35,8.4,43.4,7.3,36.1,93.1,35,35,35,35
"280",2020-06-10,"2020","6","HM","3","4","C","C",NA,0,"2",3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,100,2,0,0,0,NA,"calluna, eriophorum","halve ruta h<U+00F8>yere med mer ujevn overflate, halve jevn","197869",21,2020-06-12,2020-10-07,2,2,NA,0,47,475,1546,10,0.7,170,0.4,0.1,2.4,0.46,335,2.3,30.6,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.2,0.2,0.2,0,102,1e-04,0,0,1e-04
"281",2021-09-13,"2021","9","HM","3","4","C","C",NA,2,"2",3,2,0,0.1,0,0,0,0,0,0,2,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,95,0,0,0,0,NA,"s. pap, rome, klokkelyng, blokkeb<U+00E6>r, torvull, levermoser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,2,NA,2.4,4.4,2.3,2.1,97.1,2,2,2,2
"282",2022-09-15,"2022","9","HM","3","4","C","C","MOK",3,"2",3,2,0,0.1,0,0,0,0.1,0,0,6,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,90,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0,2,6.6,8.6,6.4,2.2,94.2,2,2,2,2
"283",2020-06-10,"2020","6","HM","3","4","M","M",NA,0,"2",3,0,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,95,3,0,0,0,NA,"bj<U+00F8>rnemose, eriophorium",NA,"197850",2,2020-06-12,2020-10-07,2,2,NA,0,43,539,1228,73,1.1,220,0.5,0.1,2.5,0.29,110,3.7,24.6,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,2.2,2.2,0.2,2,100,1e-04,0,0,1e-04
"284",2021-09-13,"2021","9","HM","3","4","M","M",NA,2,"2",3,1,0,0,0,1,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,7,0,90,0,0,NA,"klokkelyng, torvull, dicranum, sph pap cf, sph rus cf, cladonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,1,NA,1.3,2.3,0.2,2.1,99.1,1,1,1,1
"285",2022-09-15,"2022","9","HM","3","4","M","M","MOK",3,"2",3,0.1,0,0.1,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,30,1,70,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,-0.9,0.1,2.4,2.5,1.3,1.2,102.2,0.1,1,0.1,0.1
"286",2020-06-10,"2020","6","HM","3","4","S1","S",NA,0,"1",2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,NA,NA,"i n<U+00F8> er det en h<U+00F8>y kant, 14 cm, ellers helt jevn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.1,0.1,0,0.1,101.1,1e-04,0,0,1e-04
"287",2021-09-13,"2021","9","HM","3","4","S1","S",NA,2,"1",2,45,0,0.1,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,3,0,50,0,0,NA,"torvull, rome, dicranum, polytricum, alle sph tilstede, furumose, klokkelyng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,45,NA,2.3,47.3,1.2,46.1,99.1,45,45,45,45
"288",2022-09-15,"2022","9","HM","3","4","S1","S","MOK",3,"1",2,55,0,0.1,0,1,0,0,0,0,3,0,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0,15,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,10,55,4.5,59.5,3.4,56.1,96.1,55,55,55,55
"289",2020-06-10,"2020","6","HM","3","4","S2","S",NA,0,"2",2,0.1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,95,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,1.2,1.3,0.1,1.2,99.2,0.1,1,0.1,0.1
"290",2021-09-13,"2021","9","HM","3","4","S2","S",NA,2,"2",2,35,0,1,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,NA,"torvull, klokkelyng, krekling, dicranum, pleurozium, polytricum, angustifolium, tenellum, capillifolium, papillosum, divinum, levermoser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,34.9,NA,8,43,3,40,100,35,35,35,35
"291",2022-09-15,"2022","9","HM","3","4","S2","S","MOK",3,"2",2,50,0,0.1,0,2,0,0,0,0,3,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,15,1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,15,49.9,5.3,55.3,3.2,52.1,98.1,50,50,50,50
"292",2023-09-13,"2023","9","HM","Ref1","1",NA,"R","MOK",3,"3",2,95,1,0,0,1,2,0,0,8,2,0,0,0,5,0.1,0,0.1,0,15,0,0,0,0,0,3,0,0,0,NA,"rome, klokkelyng, kvitlyng, rundsoldogg, dicranum, eri vag, bj<U+00F8>rneskjegg, sph pap, sph ten, sph rub, stram stram,oxyccocus, levermose cf. clad fluitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,128.2,30.2,98,102,95,95,95,95
"293",2023-09-13,"2023","9","HM","Ref1","2",NA,"R","MOK",3,"2",2,30,0,0.1,0,10,5,5,0,5,2,0,0,0,10,0.1,0,0.1,0,30,0,0,0,0,0,40,0,0,0,NA,"rome, eri vag, bj<U+00F8>rneskjegg, klokkelymg, oxyccocus, kvitlyng, gr<U+00E5> reinlav, dicranum, ptilidium ciliare, polytrichum strictum, sph pap, sph  rub, sph ten, warn fluit, stram stram, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,97.3,47.2,50.1,90.1,30,30,30,30
"294",2023-09-13,"2023","9","HM","Ref1","3",NA,"R","MOK",3,"3",1,65,1,0,0,10,3,3,0,10,2,0,0,0,12,0.1,0,1,0,25,0,0,0,0,0,20,0,0,0,NA,"rome, eri vag, bj<U+00F8>rneskjegg, kvitlyng, oxyc, rundsoldogg, gr<U+00E5> reinlav, sph pap, sphten, sph rub, dicranum, stram stram, warn flui, ptil cil, cf. cla fluitans, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,131.1,50.1,81,102,65,65,65,65
"295",2023-09-13,"2023","9","HM","Ref1","4",NA,"R","MOK",3,"3",2,90,0,0,0,1,5,0,0,10,3,0,0,0,8,0.1,0,0,1,30,0,0,0,0,0,10,0,0,0,NA,"rome, klokkelyng, eri vag, bj<U+00F8>rneskjegg, kvitlyng, molte, oxy, rund soldogg, spg pap, sph ten, sph rub, cf cla fluit, ptili cil, dicranum, warn fluit, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1,148.1,52.1,96,106,90,90,90,90
"296",2023-09-13,"2023","9","HM","Ref1","5",NA,"R","MOK",3,"2",2,90,0,0,0,1,3,0,0,10,2,0,0,0,10,0.1,0,0.1,1,15,0,0,0,0,0,10,0,0,0,NA,"rome, klokkelyng, eri vag, bj<U+00F8>rneskjegg, kvitlyng, molte, oxy, rund soldogg, spg pap, sph ten, sph rub, cf cla fluit, ptili cil, dicranum, warn fluit, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,132.2,38.2,94,104,90,90,90,90
"297",2023-09-13,"2023","9","HM","Ref2","1",NA,"R","MF, MOK",3,"2",1,90,0,0,0,0.1,0,0,0,20,6,0,0,0,2,0.1,0,0.1,0,3,0,0.1,0,0,0,22,0,0,0,NA,"furuspire, bj<U+00F8>rneskjegg, e. vag, warni fluitans, pap, kvitlyng, rome, soldogg, traneb<U+00E6>r, rub, ten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,121.4,31.3,90.1,112.1,90,90,90,90
"298",2023-09-13,"2023","9","HM","Ref2","2",NA,"R","MF, MOK",3,"2",1,97,0,0,0,0,0,0,0,17,12,0,0,0,7,0.1,0,1,0,2,0,0,0,0,0,0,0,0,0,NA,"klokkelyng, kvitlyng, soldogg, traneb<U+00E6>r, bj<U+00F8>rneskjegg, e.vag,  rome, pap, pulchrum, rub, ten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,136.1,39.1,97,97,97,97,97,97
"299",2023-09-13,"2023","9","HM","Ref2","3",NA,"R","MF, MOK",3,"1",2,60,0,0,0,3,0,0,0,20,4,0,0,0,4,0,0,1,0,25,0,0,0,0,0,40,0,0,0,NA,"klokkelyng, rome, andromeda, bj<U+00F8>rneskjegg, soldogg, eri vag, dicranum, warnstorfi fluitans, pap, mye ten, s<U+00E5>vidt rub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,117,54,63,103,60,60,60,60
"300",2023-09-13,"2023","9","HM","Ref2","4",NA,"R","MF, MOK",3,"1",1,40,0,0,0,2,0.1,0,0,15,3,0,0,0,12,0,0,0.1,0,20,0,0.1,0,0,0,45,0,0,0,NA,"dicranum, warn flui, klokkelyng, rome, eri vag, bj<U+00F8>rneskjegg, soldogg, kvitlyng, bj<U+00F8>rk, pap, rub, ten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3,92.3,50.2,42.1,87.1,40,40,40,40
"301",2023-09-13,"2023","9","HM","Ref2","5",NA,"R","MF, MOK",3,"1",1,90,0,0,0,2,0.1,0,0,10,5,0,0,0,3,0,0,1,0,22,0,0.1,0,0,0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,133.2,41.1,92.1,102.1,90,90,90,90
